sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
151501,9,97.91,0,0.9944,147.0
151502,9,154.1,0,0.9944,148.0
151503,8,207.44,0,0.9945,153.0
151504,8,193.4,0,0.9945,151.0
151505,8,179.37,0,0.9945,154.0
151506,8,208.29,0,0.9945,153.0
151507,8,213.63,0,0.9945,150.0
151508,8,189.47,0,0.9945,152.0
151509,8,214.85,0,0.9945,153.0
151510,9,198.07,0,0.9944,146.0
151511,9,105.46,0,0.9939,125.0
151512,10,72.0,0,0.9938,124.0
151513,9,146.79,0,0.9941,135.0
151514,8,287.16,0,0.9946,161.0
151515,9,235.24,0,0.9943,144.0
151516,9,225.63,0,0.9943,144.0
151517,9,262.69,0,0.9943,143.0
151518,8,342.67,0,0.9947,166.0
151519,8,378.05,0,0.9947,167.0
151520,7,432.81,0,0.9947,175.0
151521,9,336.92,0,0.9944,150.0
151522,8,558.49,0,0.9947,172.0
151523,9,332.57,0,0.9944,149.0
151524,9,251.27,0,0.9944,150.0
151525,9,371.41,0,0.9944,149.0
151526,8,363.95,0,0.9947,170.0
151527,8,327.8,0,0.9947,166.0
151528,8,49.69,0,0.9947,168.0
151529,9,307.57,0,0.9944,148.0
151530,8,367.79,0,0.9944,151.0
151531,8,314.03,0,0.9945,155.0
151532,8,100.51,0,0.9945,159.0
151533,8,360.79,0,0.9946,160.0
151534,8,375.46,0,0.9946,161.0
151535,8,226.71,0,0.9946,160.0
151536,8,381.87,0,0.9946,160.0
151537,8,385.72,0,0.9946,161.0
151538,8,343.78,0,0.9946,162.0
151539,8,326.24,0,0.9946,164.0
151540,8,242.73,0,0.9946,161.0
151541,8,205.12,0,0.9945,158.0
151542,8,248.46,0,0.9946,160.0
151543,8,366.09,0,0.9946,161.0
151544,8,268.63,0,0.9946,160.0
151545,8,152.75,0,0.9946,160.0
151546,8,256.37,0,0.9946,161.0
151547,8,307.3,0,0.9946,160.0
151548,8,237.48,0,0.9945,153.0
151549,8,54.77,0,0.9944,151.0
151550,8,9.61,0,0.9944,152.0
151551,9,21.1,0,0.9944,150.0
151552,9,13.17,0,0.9944,149.0
151553,8,25.95,0,0.9947,172.0
151554,8,45.6,0,0.9947,168.0
151555,8,73.26,0,0.9947,167.0
151556,8,4.36,0,0.9947,167.0
151557,8,41.07,0,0.9947,169.0
151558,8,26.59,0,0.9947,168.0
151559,8,79.92,0,0.9947,167.0
151560,8,82.3,0,0.9947,165.0
151561,8,50.81,0,0.9946,161.0
151562,8,36.69,0,0.9947,163.0
151563,8,17.51,0,0.9947,166.0
151564,8,94.03,0,0.9947,167.0
151565,8,359.15,0,0.9947,166.0
151566,8,259.0,0,0.9947,167.0
151567,8,318.07,0,0.9947,165.0
151568,8,334.24,0,0.9947,165.0
151569,9,307.87,0,0.9943,144.0
151570,9,259.36,0,0.9943,144.0
151571,8,248.97,0,0.9947,168.0
151572,9,98.85,0,0.9943,146.0
151573,9,152.9,0,0.9944,147.0
151574,9,152.53,0,0.9944,147.0
151575,9,96.7,0,0.9944,147.0
151576,9,98.86,0,0.9943,146.0
151577,8,74.19,0,0.9947,170.0
151578,8,282.4,0,0.9947,168.0
151579,8,324.29,0,0.9947,164.0
151580,8,276.04,0,0.9946,159.0
151581,8,208.54,0,0.9946,160.0
151582,8,264.11,0,0.9946,160.0
151583,8,283.59,0,0.9946,155.0
151584,9,305.29,0,0.9944,148.0
151585,9,248.49,0,0.9944,144.0
151586,9,205.7,0,0.9945,150.0
151587,8,275.67,0,0.9946,155.0
151588,8,298.22,0,0.9946,157.0
151589,8,260.7,0,0.9946,155.0
151590,8,229.44,0,0.9945,154.0
151591,8,260.81,0,0.9946,158.0
151592,8,268.0,0,0.9946,159.0
151593,8,304.32,0,0.9946,160.0
151594,8,240.37,0,0.9946,158.0
151595,8,221.3,0,0.9946,159.0
151596,8,213.81,0,0.9946,155.0
151597,8,229.66,0,0.9946,159.0
151598,8,201.9,0,0.9946,161.0
151599,8,208.95,0,0.9946,159.0
151600,8,158.87,0,0.9946,157.0
151601,8,264.26,0,0.9945,153.0
151602,8,273.75,0,0.9945,152.0
151603,8,258.05,0,0.9946,156.0
151604,8,233.63,0,0.9946,160.0
151605,8,188.11,0,0.9946,160.0
151606,8,187.11,0,0.9946,156.0
151607,8,101.97,0,0.9946,157.0
151608,8,153.1,0,0.9946,161.0
151609,8,87.68,0,0.9947,163.0
151610,8,106.09,0,0.9947,163.0
151611,8,72.83,0,0.9946,158.0
151612,8,142.38,0,0.9945,152.0
151613,8,112.64,0,0.9945,154.0
151614,8,125.11,0,0.9945,150.0
151615,8,176.79,0,0.9945,151.0
151616,8,227.08,0,0.9946,161.0
151617,8,271.56,0,0.9947,163.0
151618,8,248.57,0,0.9946,156.0
151619,8,100.77,0,0.9945,152.0
151620,9,94.19,0,0.9943,143.0
151621,8,201.81,0,0.9945,152.0
151622,8,374.91,0,0.9946,157.0
151623,8,380.25,0,0.9946,158.0
151624,8,325.04,0,0.9946,158.0
151625,8,212.11,0,0.9946,157.0
151626,8,264.03,0,0.9947,163.0
151627,8,207.74,0,0.9947,168.0
151628,8,191.1,0,0.9944,152.0
151629,8,83.8,0,0.9944,151.0
151630,9,78.52,0,0.9944,148.0
151631,8,231.96,0,0.9945,153.0
151632,8,338.74,0,0.9945,154.0
151633,8,379.13,0,0.9945,156.0
151634,8,222.49,0,0.9945,154.0
151635,8,188.79,0,0.9945,155.0
151636,8,180.36,0,0.9945,158.0
151637,8,138.56,0,0.9945,156.0
151638,8,80.84,0,0.9945,155.0
151639,8,138.68,0,0.9945,154.0
151640,8,115.29,0,0.9945,153.0
151641,8,88.39,0,0.9945,153.0
151642,8,144.76,0,0.9944,151.0
151643,8,160.15,0,0.9944,152.0
151644,8,196.73,0,0.9945,153.0
151645,8,96.88,0,0.9944,152.0
151646,8,91.4,0,0.9945,156.0
151647,8,87.79,0,0.9945,159.0
151648,8,70.65,0,0.9946,161.0
151649,8,28.63,0,0.9946,161.0
151650,8,18.32,0,0.9946,160.0
152050,7,136.38,0,0.9947,191.0
152051,7,297.09,0,0.9947,192.0
152052,7,102.48,0,0.9947,179.0
152053,7,40.91,0,0.9947,181.0
152054,7,9.62,0,0.9947,181.0
152055,7,15.49,0,0.9947,188.0
152056,7,15.15,0,0.9947,182.0
152057,8,29.33,0,0.9946,171.0
152058,8,41.31,0,0.9946,168.0
152059,8,1.11,0,0.9945,161.0
152060,8,5.07,0,0.9944,153.0
152061,8,54.97,0,0.9944,152.0
152062,8,25.88,0,0.9944,157.0
152063,8,2.41,0,0.9944,153.0
152064,8,2.74,0,0.9944,153.0
152065,8,37.27,0,0.9944,153.0
152066,8,91.64,0,0.9945,159.0
152067,8,50.09,0,0.9945,159.0
152068,8,0.71,0,0.9944,155.0
152071,8,1.9,0,0.9947,175.0
152072,8,74.84,0,0.9944,153.0
152073,8,74.94,0,0.9944,155.0
152074,8,73.36,0,0.9944,154.0
152075,8,43.56,0,0.9944,155.0
152076,8,4.64,0,0.9945,162.0
152077,8,37.18,0,0.9945,158.0
152078,8,19.99,0,0.9945,159.0
152079,8,2.62,0,0.9944,155.0
152080,7,0.64,0,0.9947,183.0
152081,7,55.6,0,0.9948,186.0
152082,8,47.81,0,0.9944,154.0
152083,8,126.89,0,0.9946,164.0
152084,10,0.16,0,0.9936,122.0
152085,10,0.53,0,0.9936,122.0
152086,7,200.83,0,0.9947,175.0
152087,7,597.83,0,0.9947,181.0
152088,7,488.87,0,0.9947,176.0
152089,8,492.75,0,0.9946,167.0
152090,7,608.46,0,0.9947,176.0
152091,8,466.3,0,0.9946,167.0
152092,8,603.02,0,0.9947,174.0
152093,8,375.46,0,0.9947,172.0
152094,7,6.25,0,0.9947,175.0
152095,8,0.15,0,0.9946,164.0
152097,7,1.25,0,0.9948,186.0
152098,7,62.55,0,0.9948,187.0
152099,7,20.54,0,0.9947,184.0
152101,9,1.16,0,0.9939,135.0
152102,8,1.3,0,0.9945,164.0
152103,8,48.63,0,0.9946,170.0
152104,8,436.33,0,0.9945,162.0
152105,8,76.56,0,0.9945,164.0
152106,7,294.38,0,0.9947,182.0
152107,7,57.23,0,0.9947,179.0
152108,7,430.18,0,0.9947,192.0
152109,7,228.91,0,0.9947,189.0
152111,6,87.81,0,0.9947,201.0
152112,8,400.91,0,0.9945,167.0
152113,8,287.91,0,0.9945,168.0
152114,7,603.81,0,0.9947,185.0
152115,7,598.38,0,0.9947,182.0
152116,7,726.98,0,0.9947,181.0
152117,7,746.3,0,0.9947,183.0
152118,7,823.85,0,0.9947,198.0
152119,7,493.12,0,0.9947,179.0
152120,7,643.84,0,0.9947,179.0
152121,7,361.7,0,0.9947,179.0
152122,8,202.2,0,0.9946,175.0
152123,7,620.42,0,0.9947,186.0
152124,7,193.47,0,0.9946,178.0
152125,8,523.81,0,0.9946,168.0
152126,8,465.0,0,0.9945,161.0
152127,7,701.32,0,0.9948,187.0
152128,7,524.53,0,0.9948,187.0
152129,7,298.04,0,0.9947,179.0
152130,8,358.29,0,0.9947,171.0
152131,8,404.83,0,0.9947,169.0
152132,8,415.01,0,0.9946,160.0
152133,7,621.4,0,0.9948,187.0
152134,7,659.92,0,0.9948,185.0
152135,7,554.91,0,0.9948,182.0
152136,8,635.96,0,0.9947,175.0
152137,8,508.34,0,0.9947,167.0
152138,8,421.44,0,0.9947,163.0
152139,8,500.34,0,0.9946,161.0
152140,8,469.6,0,0.9946,161.0
152141,8,458.07,0,0.9946,160.0
152142,8,409.19,0,0.9946,159.0
152143,8,381.02,0,0.9947,172.0
152144,8,400.34,0,0.9947,170.0
152145,8,450.55,0,0.9947,172.0
152146,8,367.41,0,0.9947,172.0
152147,8,402.42,0,0.9947,169.0
152148,8,299.24,0,0.9947,166.0
152149,8,338.46,0,0.9947,165.0
152150,8,308.25,0,0.9947,164.0
152151,8,232.63,0,0.9947,163.0
152152,8,248.93,0,0.9947,165.0
152153,8,142.95,0,0.9947,167.0
152154,8,65.29,0,0.9947,171.0
152155,8,95.55,0,0.9945,150.0
152156,8,159.33,0,0.9945,153.0
152157,8,111.89,0,0.9946,155.0
152158,8,57.43,0,0.9946,156.0
152159,8,53.93,0,0.9946,156.0
152160,8,45.9,0,0.9946,157.0
152161,8,257.75,0,0.9946,156.0
152162,8,400.67,0,0.9946,156.0
152163,8,320.81,0,0.9946,157.0
152164,8,339.51,0,0.9946,157.0
152165,8,390.66,0,0.9945,154.0
152166,8,318.0,0,0.9946,155.0
152167,8,366.93,0,0.9946,157.0
152168,8,229.97,0,0.9946,156.0
152169,8,270.79,0,0.9946,155.0
152170,8,338.73,0,0.9945,154.0
152171,8,377.78,0,0.9945,152.0
152172,8,295.97,0,0.9945,152.0
152173,8,251.58,0,0.9945,152.0
152174,8,195.4,0,0.9945,154.0
152175,8,198.95,0,0.9946,156.0
152176,8,118.76,0,0.9946,157.0
152177,8,116.39,0,0.9946,157.0
152178,8,73.32,0,0.9946,156.0
152179,8,131.69,0,0.9946,156.0
152180,8,143.15,0,0.9945,152.0
152181,9,130.33,0,0.9945,150.0
152182,9,197.83,0,0.9945,150.0
152183,9,154.14,0,0.9945,149.0
152184,9,144.46,0,0.9944,146.0
152185,9,171.32,0,0.9945,149.0
152186,9,134.41,0,0.9945,149.0
152187,9,158.19,0,0.9945,150.0
152188,9,202.94,0,0.9945,150.0
152189,8,204.41,0,0.9945,153.0
152190,8,211.38,0,0.9946,155.0
152191,8,212.69,0,0.9946,155.0
152192,8,152.52,0,0.9945,153.0
152193,8,212.42,0,0.9945,151.0
152194,8,297.57,0,0.9945,152.0
152195,8,215.74,0,0.9945,152.0
152196,8,175.09,0,0.9945,154.0
152197,8,199.94,0,0.9946,156.0
152198,8,164.24,0,0.9946,159.0
152199,9,194.36,0,0.9944,146.0
152200,9,230.3,0,0.9943,146.0
152201,9,164.76,0,0.9943,142.0
152202,9,205.29,0,0.9943,143.0
152203,8,346.69,0,0.9947,167.0
152204,9,258.05,0,0.9944,149.0
152205,8,263.26,0,0.9944,151.0
152206,8,176.73,0,0.9944,152.0
152207,8,347.98,0,0.9944,152.0
152208,8,235.05,0,0.9944,152.0
152209,9,314.71,0,0.9944,149.0
152210,9,327.03,0,0.9944,148.0
152211,9,318.93,0,0.9944,148.0
152212,8,223.71,0,0.9944,152.0
152213,8,399.96,0,0.9945,155.0
152214,8,366.26,0,0.9945,158.0
152215,8,394.41,0,0.9946,160.0
152216,8,402.52,0,0.9946,162.0
152217,8,365.29,0,0.9946,165.0
152218,8,355.65,0,0.9946,164.0
152219,8,160.59,0,0.9946,162.0
152220,8,403.58,0,0.9946,161.0
152221,8,453.27,0,0.9946,162.0
152222,8,411.64,0,0.9946,164.0
152223,8,396.44,0,0.9946,166.0
152224,8,283.43,0,0.9946,164.0
152225,8,37.6,0,0.9946,162.0
152226,8,311.25,0,0.9946,163.0
152227,8,385.43,0,0.9946,164.0
152228,8,371.52,0,0.9946,163.0
152229,8,260.56,0,0.9946,163.0
152230,8,134.72,0,0.9946,164.0
152231,8,286.03,0,0.9945,159.0
152232,8,361.2,0,0.9947,172.0
152233,9,239.67,0,0.9944,150.0
152234,8,53.37,0,0.9947,171.0
152235,8,20.37,0,0.9947,173.0
152236,9,19.1,0,0.9944,150.0
152237,9,13.85,0,0.9944,149.0
152238,8,27.54,0,0.9947,168.0
152239,8,27.09,0,0.9947,167.0
152240,8,1.06,0,0.9947,169.0
152241,8,48.26,0,0.9947,169.0
152242,8,73.93,0,0.9947,169.0
152243,8,105.99,0,0.9947,168.0
152244,8,84.91,0,0.9947,165.0
152245,8,49.36,0,0.9946,161.0
152246,8,52.06,0,0.9946,161.0
152247,8,15.92,0,0.9947,163.0
152248,8,45.6,0,0.9947,168.0
152249,8,334.62,0,0.9947,167.0
152250,8,314.07,0,0.9947,167.0
152251,8,249.47,0,0.9947,164.0
152252,8,312.0,0,0.9947,163.0
152253,8,317.19,0,0.9947,163.0
152254,8,210.74,0,0.9946,161.0
152255,8,357.28,0,0.9947,162.0
152256,8,219.66,0,0.9947,167.0
152257,8,181.44,0,0.9947,168.0
152258,9,112.5,0,0.9943,146.0
152259,8,101.81,0,0.9947,169.0
152260,8,157.6,0,0.9947,169.0
152261,8,81.87,0,0.9947,169.0
152262,8,351.34,0,0.9947,168.0
152263,8,233.21,0,0.9946,160.0
152264,8,218.75,0,0.9945,154.0
152265,8,316.39,0,0.9946,158.0
152266,8,284.75,0,0.9946,160.0
152267,8,278.49,0,0.9946,158.0
152268,8,341.72,0,0.9945,153.0
152269,9,266.52,0,0.9945,149.0
152270,9,242.13,0,0.9945,148.0
152271,9,169.56,0,0.9945,150.0
152272,8,265.48,0,0.9945,151.0
152273,8,270.48,0,0.9945,153.0
152274,8,256.36,0,0.9946,156.0
152275,8,249.21,0,0.9946,157.0
152276,8,236.58,0,0.9946,160.0
152277,8,262.83,0,0.9946,160.0
152278,8,249.69,0,0.9946,158.0
152279,8,316.48,0,0.9946,157.0
152280,8,270.23,0,0.9946,157.0
152281,8,330.78,0,0.9947,163.0
152282,8,234.08,0,0.9947,164.0
152283,8,164.59,0,0.9946,162.0
152284,8,204.72,0,0.9946,156.0
152285,8,301.18,0,0.9945,153.0
152286,8,293.36,0,0.9945,153.0
152287,8,310.87,0,0.9946,157.0
152288,8,237.88,0,0.9946,160.0
152289,8,172.56,0,0.9946,155.0
152290,8,213.36,0,0.9946,157.0
152291,8,250.47,0,0.9946,160.0
152292,8,229.98,0,0.9946,162.0
152293,8,132.05,0,0.9947,165.0
152294,8,68.6,0,0.9947,165.0
152295,8,62.61,0,0.9946,158.0
152296,8,120.97,0,0.9946,156.0
152297,8,131.92,0,0.9946,160.0
152298,8,202.32,0,0.9946,158.0
152299,8,201.18,0,0.9945,153.0
152300,8,273.72,0,0.9946,159.0
152301,8,297.52,0,0.9946,160.0
152302,8,275.69,0,0.9946,159.0
152303,8,158.18,0,0.9946,159.0
152304,9,108.14,0,0.9944,147.0
152305,8,315.34,0,0.9946,155.0
152306,8,399.45,0,0.9946,157.0
152307,8,297.63,0,0.9946,155.0
152308,8,267.58,0,0.9946,160.0
152309,8,324.59,0,0.9947,167.0
152310,9,201.83,0,0.9944,149.0
152311,8,343.5,0,0.9944,151.0
152312,8,254.92,0,0.9945,154.0
152313,8,191.52,0,0.9945,154.0
152314,8,125.83,0,0.9945,153.0
152315,8,151.61,0,0.9944,151.0
152316,8,305.7,0,0.9944,152.0
152317,8,318.08,0,0.9944,151.0
152318,9,214.11,0,0.9944,149.0
152319,9,164.49,0,0.9944,149.0
152320,8,198.15,0,0.9945,154.0
152321,8,157.51,0,0.9945,155.0
152322,8,192.82,0,0.9945,155.0
152323,8,192.67,0,0.9945,155.0
152324,8,130.84,0,0.9945,154.0
152325,8,83.4,0,0.9944,152.0
152326,8,178.49,0,0.9944,151.0
152327,8,161.19,0,0.9944,152.0
152328,8,129.49,0,0.9945,153.0
152329,8,90.91,0,0.9944,151.0
152330,8,66.19,0,0.9944,152.0
152331,8,158.13,0,0.9945,158.0
152332,8,50.2,0,0.9946,160.0
152333,8,21.87,0,0.9946,161.0
152734,7,142.41,0,0.9947,193.0
152735,7,109.4,0,0.9947,192.0
152736,7,32.4,0,0.9947,191.0
152737,7,17.55,0,0.9947,179.0
152738,8,13.16,0,0.9946,175.0
152739,7,103.77,0,0.9947,185.0
152740,7,93.87,0,0.9947,182.0
152741,8,269.71,0,0.9946,171.0
152742,8,182.35,0,0.9946,167.0
152743,8,10.14,0,0.9944,156.0
152744,8,3.46,0,0.9945,162.0
152745,8,1.58,0,0.9945,160.0
152746,8,18.76,0,0.9944,158.0
152747,8,0.1,0,0.9945,162.0
152749,8,8.42,0,0.9944,156.0
152750,8,32.19,0,0.9944,156.0
152751,8,1.05,0,0.9944,155.0
152752,7,0.12,0,0.9947,176.0
152755,8,0.52,0,0.9944,154.0
152756,8,160.3,0,0.9944,153.0
152757,8,82.39,0,0.9944,155.0
152758,7,34.21,0,0.9947,175.0
152759,8,15.65,0,0.9944,152.0
152760,8,75.11,0,0.9944,153.0
152761,8,122.06,0,0.9944,154.0
152762,8,57.36,0,0.9944,158.0
152763,8,1.58,0,0.9944,151.0
152764,8,0.8,0,0.9944,156.0
152765,8,12.36,0,0.9944,158.0
152766,8,8.66,0,0.9944,157.0
152767,9,0.13,0,0.9938,128.0
152768,8,18.97,0,0.9947,169.0
152769,10,0.3,0,0.9937,124.0
152770,8,65.73,0,0.9947,171.0
152771,7,503.05,0,0.9947,176.0
152772,7,648.2,0,0.9947,181.0
152773,8,117.49,0,0.9947,172.0
152774,8,518.15,0,0.9947,172.0
152775,7,668.33,0,0.9947,183.0
152776,8,419.12,0,0.9947,172.0
152777,8,221.94,0,0.9947,170.0
152778,8,1.0,0,0.9946,167.0
152779,8,1.35,0,0.9947,169.0
152780,7,0.13,0,0.9947,179.0
152782,8,40.52,0,0.9944,158.0
152783,7,7.52,0,0.9947,182.0
152784,7,0.22,0,0.9948,186.0
152786,8,2.04,0,0.9945,159.0
152787,7,3.3,0,0.9948,192.0
152788,8,25.93,0,0.9945,164.0
152789,8,5.66,0,0.9946,168.0
152790,7,7.61,0,0.9947,184.0
152791,7,22.55,0,0.9947,180.0
152792,7,424.81,0,0.9947,184.0
152793,7,424.77,0,0.9947,182.0
152794,7,112.69,0,0.9947,196.0
152795,7,140.62,0,0.9947,198.0
152796,8,311.91,0,0.9945,167.0
152797,7,549.32,0,0.9947,189.0
152798,7,583.05,0,0.9946,175.0
152799,7,157.03,0,0.9946,176.0
152800,8,655.43,0,0.9946,175.0
152801,7,738.77,0,0.9947,182.0
152802,7,729.83,0,0.9947,196.0
152803,7,490.9,0,0.9947,180.0
152804,7,727.52,0,0.9947,183.0
152805,7,240.69,0,0.9947,181.0
152806,7,488.01,0,0.9947,183.0
152807,7,606.0,0,0.9947,187.0
152808,7,185.77,0,0.9947,180.0
152809,8,251.28,0,0.9945,162.0
152810,8,273.97,0,0.9945,159.0
152811,7,374.65,0,0.9948,186.0
152812,7,578.94,0,0.9947,178.0
152813,8,480.33,0,0.9947,172.0
152814,8,219.12,0,0.9946,167.0
152815,8,182.32,0,0.9946,166.0
152816,8,337.4,0,0.9945,159.0
152817,7,714.42,0,0.9948,186.0
152818,7,678.42,0,0.9948,183.0
152819,7,515.58,0,0.9948,180.0
152820,8,507.28,0,0.9947,170.0
152821,8,430.95,0,0.9946,161.0
152822,8,398.62,0,0.9946,155.0
152823,8,363.22,0,0.9945,154.0
152824,8,459.56,0,0.9946,155.0
152825,8,433.28,0,0.9945,153.0
152826,8,432.46,0,0.9945,151.0
152827,8,457.44,0,0.9947,167.0
152828,8,348.56,0,0.9947,163.0
152829,8,324.23,0,0.9947,164.0
152830,8,362.63,0,0.9947,162.0
152831,8,320.92,0,0.9947,162.0
152832,8,324.0,0,0.9947,162.0
152833,8,393.63,0,0.9947,160.0
152834,8,379.85,0,0.9947,163.0
152835,8,187.04,0,0.9947,163.0
152836,8,191.8,0,0.9947,163.0
152837,8,154.07,0,0.9947,166.0
152838,8,102.48,0,0.9947,170.0
152839,9,80.12,0,0.9945,150.0
152840,8,131.36,0,0.9945,152.0
152841,8,79.09,0,0.9946,155.0
152842,8,76.9,0,0.9946,158.0
152843,8,65.76,0,0.9946,159.0
152844,8,65.64,0,0.9946,158.0
152845,8,195.1,0,0.9946,156.0
152846,8,437.1,0,0.9945,154.0
152847,8,337.42,0,0.9946,155.0
152848,8,213.24,0,0.9945,154.0
152849,8,370.04,0,0.9945,151.0
152850,8,397.17,0,0.9945,154.0
152851,8,179.21,0,0.9945,154.0
152852,8,196.79,0,0.9945,154.0
152853,8,348.17,0,0.9945,153.0
152854,8,273.66,0,0.9945,153.0
152855,8,288.48,0,0.9945,151.0
152856,9,139.06,0,0.9945,149.0
152857,8,158.3,0,0.9945,154.0
152858,8,207.84,0,0.9946,155.0
152859,8,162.26,0,0.9946,156.0
152860,8,240.38,0,0.9946,158.0
152861,8,257.34,0,0.9946,160.0
152862,8,122.99,0,0.9946,158.0
152863,8,144.56,0,0.9946,156.0
152864,8,184.56,0,0.9945,151.0
152865,9,92.49,0,0.9945,150.0
152866,9,106.26,0,0.9945,150.0
152867,8,222.16,0,0.9945,152.0
152868,9,193.49,0,0.9945,149.0
152869,8,146.56,0,0.9945,152.0
152870,8,129.04,0,0.9945,152.0
152871,9,152.62,0,0.9944,148.0
152872,9,192.33,0,0.9944,145.0
152873,9,231.69,0,0.9944,147.0
152874,8,330.6,0,0.9945,153.0
152875,8,309.82,0,0.9946,156.0
152876,8,262.01,0,0.9945,154.0
152877,8,239.04,0,0.9945,152.0
152878,8,300.48,0,0.9945,152.0
152879,9,279.88,0,0.9945,149.0
152880,8,227.18,0,0.9945,153.0
152881,8,172.85,0,0.9946,158.0
152882,8,144.15,0,0.9946,162.0
152883,8,188.41,0,0.9946,161.0
152884,8,207.75,0,0.9946,162.0
152885,8,249.87,0,0.9946,162.0
152886,9,209.96,0,0.9943,144.0
152887,9,174.56,0,0.9943,146.0
152888,8,260.02,0,0.9947,167.0
152889,9,209.51,0,0.9944,147.0
152890,8,107.58,0,0.9944,150.0
152891,8,278.67,0,0.9944,152.0
152892,8,261.63,0,0.9944,152.0
152893,8,168.38,0,0.9945,153.0
152894,8,203.97,0,0.9944,151.0
152895,8,266.34,0,0.9945,154.0
152896,8,312.27,0,0.9945,158.0
152897,8,325.35,0,0.9945,159.0
152898,8,275.42,0,0.9946,160.0
152899,8,355.15,0,0.9946,161.0
152900,8,399.12,0,0.9946,165.0
152901,8,327.93,0,0.9946,167.0
152902,8,384.8,0,0.9946,166.0
152903,8,341.14,0,0.9946,164.0
152904,8,339.21,0,0.9946,162.0
152905,8,395.81,0,0.9946,163.0
152906,8,343.76,0,0.9946,165.0
152907,8,287.04,0,0.9946,166.0
152908,8,220.49,0,0.9946,165.0
152909,8,133.0,0,0.9946,164.0
152910,8,252.74,0,0.9946,164.0
152911,8,314.88,0,0.9946,165.0
152912,8,392.58,0,0.9946,166.0
152913,8,310.72,0,0.9946,168.0
152914,8,366.06,0,0.9946,164.0
152915,8,202.28,0,0.9945,157.0
152916,8,299.8,0,0.9945,156.0
152917,8,269.64,0,0.9945,154.0
152918,8,188.1,0,0.9944,151.0
152919,8,41.47,0,0.9944,151.0
152920,9,23.42,0,0.9944,149.0
152921,8,32.86,0,0.9947,167.0
152922,8,26.98,0,0.9946,162.0
152923,8,19.3,0,0.9947,168.0
152924,8,2.88,0,0.9947,169.0
152925,8,15.78,0,0.9947,171.0
152926,8,89.02,0,0.9947,169.0
152927,8,81.08,0,0.9947,168.0
152928,8,99.2,0,0.9947,165.0
152929,8,88.04,0,0.9946,161.0
152930,8,63.63,0,0.9946,161.0
152931,8,13.44,0,0.9947,163.0
152932,8,38.31,0,0.9947,167.0
152933,8,403.25,0,0.9947,166.0
152934,8,359.35,0,0.9947,167.0
152935,8,154.01,0,0.9947,164.0
152936,9,184.87,0,0.9943,144.0
152937,8,317.08,0,0.9947,163.0
152938,8,235.86,0,0.9946,159.0
152939,8,177.48,0,0.9946,160.0
152940,8,202.08,0,0.9946,161.0
152941,8,196.03,0,0.9947,165.0
152942,8,189.02,0,0.9947,166.0
152943,8,105.37,0,0.9947,163.0
152944,8,100.51,0,0.9947,165.0
152945,8,72.97,0,0.9947,167.0
152946,8,306.76,0,0.9947,168.0
152947,8,284.75,0,0.9947,163.0
152948,8,226.64,0,0.9946,157.0
152949,8,311.74,0,0.9946,157.0
152950,8,278.75,0,0.9946,157.0
152951,8,258.84,0,0.9946,155.0
152952,8,317.07,0,0.9945,153.0
152953,8,257.43,0,0.9945,152.0
152954,8,264.04,0,0.9945,151.0
152955,9,266.9,0,0.9945,148.0
152956,9,274.73,0,0.9945,150.0
152957,8,216.11,0,0.9946,155.0
152958,8,316.31,0,0.9946,156.0
152959,8,267.12,0,0.9946,158.0
152960,8,152.04,0,0.9946,158.0
152961,8,223.22,0,0.9946,159.0
152962,8,254.84,0,0.9946,159.0
152963,8,244.02,0,0.9946,158.0
152964,8,215.05,0,0.9947,163.0
152965,8,293.03,0,0.9947,165.0
152966,8,169.61,0,0.9947,163.0
152967,8,104.2,0,0.9946,157.0
152968,8,210.21,0,0.9946,156.0
152969,8,312.83,0,0.9945,153.0
152970,8,294.7,0,0.9946,155.0
152971,8,247.21,0,0.9946,158.0
152972,8,181.38,0,0.9946,159.0
152973,8,241.01,0,0.9946,157.0
152974,8,310.57,0,0.9946,162.0
152975,8,266.15,0,0.9946,161.0
152976,8,197.8,0,0.9946,161.0
152977,8,130.15,0,0.9947,167.0
152978,8,89.6,0,0.9947,167.0
152979,8,109.82,0,0.9947,163.0
152980,8,108.14,0,0.9946,159.0
152981,8,132.32,0,0.9946,158.0
152982,8,203.67,0,0.9945,153.0
152983,8,272.25,0,0.9946,157.0
152984,8,325.75,0,0.9946,161.0
152985,8,279.04,0,0.9947,163.0
152986,8,205.51,0,0.9947,162.0
152987,8,292.36,0,0.9947,165.0
152988,8,231.27,0,0.9946,160.0
152989,8,349.73,0,0.9946,157.0
152990,8,319.15,0,0.9945,154.0
152991,8,306.61,0,0.9945,154.0
152992,8,374.48,0,0.9947,166.0
152993,9,262.91,0,0.9944,149.0
152994,8,244.54,0,0.9944,152.0
152995,8,239.52,0,0.9945,154.0
152996,8,172.31,0,0.9945,153.0
152997,8,205.65,0,0.9945,154.0
152998,8,204.72,0,0.9945,153.0
152999,8,167.11,0,0.9944,151.0
153000,8,193.61,0,0.9944,150.0
153001,8,448.72,0,0.9947,174.0
153002,8,317.78,0,0.9947,167.0
153003,10,46.09,0,0.9938,124.0
153004,8,167.84,0,0.9945,153.0
153005,8,170.02,0,0.9945,154.0
153006,8,157.5,0,0.9945,154.0
153007,8,182.11,0,0.9944,152.0
